,old index,content 1,content 2
10,1107,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.28010988  7.48331499  8.06225777  8.60232544  9.11043358  9.64365101
 11.18033981]","[2.304e+03 1.916e+03 1.293e+03 8.420e+02 6.800e+02 6.250e+02 5.360e+02
 3.430e+02 3.290e+02 3.190e+02 2.530e+02 2.450e+02 1.500e+02 1.320e+02
 1.290e+02 1.050e+02 8.900e+01 8.600e+01 4.900e+01 4.700e+01 4.300e+01
 3.800e+01 3.500e+01 3.200e+01 3.100e+01 2.900e+01 2.000e+01 1.800e+01
 1.500e+01 1.200e+01 9.000e+00 8.000e+00 7.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
11,18992,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  5.91608
  6.          6.3245554   6.40312433  6.55743837  6.63324976  6.70820379
  7.          7.07106781  7.21110249  7.34846926  7.54983425  7.81024981
  8.06225777  8.24621105  8.36660004  8.60232544  8.83176041  9.64365101
 10.19803905 13.34166431 14.76482296]","[2.304e+03 1.758e+03 1.051e+03 6.170e+02 4.960e+02 4.500e+02 3.860e+02
 2.530e+02 2.490e+02 2.440e+02 1.950e+02 1.900e+02 1.490e+02 1.350e+02
 1.310e+02 1.070e+02 9.700e+01 9.300e+01 6.900e+01 6.800e+01 6.500e+01
 5.900e+01 5.300e+01 5.200e+01 4.300e+01 3.700e+01 3.100e+01 3.000e+01
 2.600e+01 2.000e+01 1.700e+01 1.500e+01 1.400e+01 1.200e+01 1.100e+01
 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
12,1059,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.09901953
 5.38516474 5.47722578 5.74456263 5.83095169 6.         6.16441393
 6.3245554  6.40312433 6.55743837 6.63324976 6.70820379 7.
 7.07106781 7.21110249 7.28010988 7.34846926 7.6157732  7.81024981
 8.18535233 8.24621105 8.83176041]","[2.304e+03 1.774e+03 1.224e+03 8.570e+02 7.400e+02 6.910e+02 6.040e+02
 3.850e+02 3.710e+02 3.580e+02 2.740e+02 2.590e+02 1.670e+02 1.500e+02
 1.380e+02 1.130e+02 9.100e+01 8.800e+01 5.100e+01 5.000e+01 4.000e+01
 3.600e+01 3.400e+01 3.100e+01 2.900e+01 2.400e+01 2.300e+01 2.000e+01
 1.400e+01 1.200e+01 1.000e+01 9.000e+00 7.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
13,27165,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.63324976
  7.          7.21110249  7.28010988  7.34846926  7.48331499  7.54983425
  7.6157732   8.24621105  8.48528099  8.83176041 10.2469511  10.39230442
 13.15294647 15.13274574]","[2.304e+03 1.658e+03 9.560e+02 6.430e+02 5.460e+02 4.970e+02 4.350e+02
 3.250e+02 3.090e+02 3.000e+02 2.560e+02 2.430e+02 2.420e+02 1.830e+02
 1.670e+02 1.560e+02 1.250e+02 1.170e+02 1.150e+02 6.700e+01 6.600e+01
 6.300e+01 5.500e+01 5.300e+01 4.600e+01 4.300e+01 4.200e+01 3.300e+01
 3.000e+01 2.500e+01 2.400e+01 2.300e+01 1.800e+01 1.700e+01 1.600e+01
 1.500e+01 1.300e+01 9.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 2.000e+00 1.000e+00]"
14,15065,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.48074055
  6.55743837  6.63324976  6.70820379  7.07106781  7.21110249  7.28010988
  7.34846926  7.48331499  7.54983425  7.6157732   7.8740077   8.06225777
  8.1240387   8.24621105  8.54400349  8.71779823  8.77496433  9.21954441
  9.38083172  9.43398094  9.69536018  9.79795933 11.40175438 11.57583714
 15.81138802]","[2.304e+03 1.715e+03 1.203e+03 9.070e+02 7.890e+02 7.420e+02 6.630e+02
 5.460e+02 5.390e+02 5.300e+02 4.480e+02 4.330e+02 3.340e+02 3.170e+02
 3.100e+02 2.640e+02 2.360e+02 2.310e+02 2.300e+02 1.710e+02 1.670e+02
 1.560e+02 1.310e+02 1.200e+02 1.060e+02 1.020e+02 9.700e+01 8.100e+01
 6.400e+01 6.300e+01 6.200e+01 5.400e+01 4.400e+01 4.300e+01 3.800e+01
 2.800e+01 2.500e+01 2.300e+01 2.100e+01 2.000e+01 1.800e+01 1.600e+01
 1.500e+01 1.400e+01 1.300e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
15,7193,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.65685415  5.74456263  5.83095169  5.91608     6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  6.92820311  7.          7.28010988  7.34846926  7.48331499  7.6157732
  7.81024981  7.8740077   8.06225777  8.24621105  8.48528099  8.66025448
  9.          9.21954441  9.43398094  9.84885788 10.04987526 10.19803905
 11.48912525]","[2.304e+03 1.749e+03 1.175e+03 8.580e+02 7.300e+02 6.900e+02 5.930e+02
 4.570e+02 4.410e+02 4.250e+02 3.620e+02 3.500e+02 2.480e+02 2.270e+02
 2.140e+02 1.760e+02 1.690e+02 1.650e+02 1.260e+02 1.200e+02 1.070e+02
 1.010e+02 1.000e+02 7.900e+01 7.600e+01 7.200e+01 5.300e+01 4.300e+01
 4.000e+01 3.200e+01 3.100e+01 2.800e+01 2.200e+01 2.100e+01 1.900e+01
 1.800e+01 1.700e+01 1.500e+01 1.400e+01 1.100e+01 1.000e+01 9.000e+00
 8.000e+00 7.000e+00 6.000e+00 5.000e+00 3.000e+00 2.000e+00 1.000e+00]"
16,26485,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.55743837  6.63324976  6.70820379  6.92820311  7.
  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425  7.68114567
  7.81024981  8.          8.06225777  8.30662346  8.54400349  8.60232544
  8.94427204 13.74772739 15.0996685  15.13274574 19.10497284 24.33105087]","[2.304e+03 1.710e+03 1.133e+03 8.280e+02 7.170e+02 6.730e+02 5.910e+02
 4.640e+02 4.560e+02 4.450e+02 3.700e+02 3.570e+02 3.560e+02 2.700e+02
 2.520e+02 2.430e+02 1.980e+02 1.770e+02 1.740e+02 1.230e+02 1.200e+02
 1.130e+02 1.020e+02 9.500e+01 9.300e+01 8.100e+01 7.800e+01 7.600e+01
 6.400e+01 5.600e+01 5.500e+01 5.300e+01 4.800e+01 3.900e+01 3.700e+01
 3.600e+01 3.500e+01 2.500e+01 2.400e+01 2.100e+01 2.000e+01 1.900e+01
 1.700e+01 1.600e+01 1.300e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
17,411,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.48074055
  6.63324976  6.70820379  6.78233004  6.92820311  7.          7.07106781
  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732
  7.68114567  7.81024981  7.8740077   8.06225777  8.1240387   8.24621105
  8.30662346  8.48528099  8.54400349  8.71779823  9.1651516   9.2736187
  9.64365101 10.48808861 13.34166431]","[2.304e+03 1.938e+03 1.433e+03 1.044e+03 9.100e+02 8.670e+02 7.610e+02
 5.680e+02 5.520e+02 5.480e+02 4.570e+02 4.430e+02 4.420e+02 3.260e+02
 3.030e+02 2.950e+02 2.370e+02 2.170e+02 2.100e+02 1.440e+02 1.390e+02
 1.290e+02 1.140e+02 1.060e+02 9.300e+01 9.100e+01 8.600e+01 6.700e+01
 5.600e+01 5.400e+01 4.900e+01 3.900e+01 3.800e+01 3.700e+01 3.300e+01
 3.200e+01 3.000e+01 2.600e+01 2.500e+01 2.300e+01 2.100e+01 2.000e+01
 1.900e+01 1.800e+01 1.600e+01 1.300e+01 1.100e+01 1.000e+01 9.000e+00
 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
18,7570,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.63324976  6.70820379  7.07106781  7.21110249  7.28010988  7.48331499
  7.81024981  8.06225777  8.24621105  8.30662346  8.83176041  9.21954441
  9.2736187   9.43398094  9.48683262  9.84885788 10.         11.57583714
 12.16552544 12.64911079 16.12451553]","[2.304e+03 1.782e+03 1.211e+03 8.210e+02 6.930e+02 6.580e+02 5.700e+02
 4.000e+02 3.850e+02 3.800e+02 3.060e+02 2.940e+02 2.930e+02 1.970e+02
 1.790e+02 1.680e+02 1.410e+02 1.260e+02 1.230e+02 8.900e+01 8.500e+01
 8.200e+01 7.600e+01 7.400e+01 7.300e+01 6.700e+01 6.600e+01 6.500e+01
 5.800e+01 5.300e+01 4.700e+01 3.800e+01 3.400e+01 3.000e+01 2.600e+01
 2.100e+01 1.900e+01 1.800e+01 1.600e+01 1.400e+01 1.200e+01 1.100e+01
 1.000e+01 9.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
19,17660,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.63324976  6.70820379  7.          7.07106781  7.21110249
  7.28010988  7.34846926  7.48331499  7.54983425  8.06225777  8.24621105
  8.30662346  8.48528099  8.54400349  8.60232544  9.1651516   9.21954441
  9.43398094  9.69536018 14.6287384  15.93737698]","[2.304e+03 1.636e+03 9.880e+02 6.740e+02 5.660e+02 5.200e+02 4.580e+02
 3.410e+02 3.330e+02 3.250e+02 2.780e+02 2.750e+02 2.740e+02 2.020e+02
 1.950e+02 1.860e+02 1.590e+02 1.420e+02 1.390e+02 1.070e+02 1.040e+02
 9.800e+01 8.200e+01 7.800e+01 7.700e+01 6.900e+01 6.600e+01 6.200e+01
 5.200e+01 4.500e+01 4.400e+01 3.400e+01 2.800e+01 2.700e+01 2.500e+01
 2.300e+01 1.900e+01 1.800e+01 1.600e+01 1.400e+01 1.300e+01 1.200e+01
 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
