,old index,content 1,content 2
10,19298,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  5.91608     6.          6.08276272  6.16441393  6.3245554
  6.40312433  6.48074055  6.63324976  6.70820379  7.          7.21110249
  7.54983425  7.8740077   8.24621105  8.30662346  8.54400349  8.60232544
  9.1651516   9.21954441  9.64365101  9.69536018 10.04987526 10.34407997
 10.48808861 11.         11.48912525 12.16552544 13.15294647 13.60147095]","[2.304e+03 1.951e+03 1.374e+03 8.870e+02 7.500e+02 6.940e+02 5.890e+02
 3.780e+02 3.570e+02 3.430e+02 2.520e+02 2.390e+02 2.380e+02 1.590e+02
 1.440e+02 1.340e+02 1.030e+02 9.700e+01 9.100e+01 9.000e+01 6.500e+01
 6.200e+01 5.700e+01 4.900e+01 4.400e+01 4.300e+01 4.200e+01 4.100e+01
 3.900e+01 3.400e+01 3.000e+01 2.900e+01 2.700e+01 2.600e+01 2.500e+01
 2.400e+01 2.300e+01 2.200e+01 1.900e+01 1.800e+01 1.700e+01 1.600e+01
 1.500e+01 1.400e+01 1.200e+01 1.100e+01 9.000e+00 8.000e+00 7.000e+00
 6.000e+00 5.000e+00 3.000e+00 2.000e+00 1.000e+00]"
11,9050,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.35889912 4.47213602 4.5825758  4.69041586 4.89897966 5.
 5.09901953 5.38516474 5.47722578 5.65685415 5.74456263 5.83095169
 6.         6.08276272 6.16441393 6.3245554  6.40312433 6.55743837
 6.63324976 6.70820379 7.         7.07106781 7.21110249 7.28010988
 7.34846926 7.48331499 7.54983425 7.81024981 8.24621105 8.54400349
 9.43398094]","[2.304e+03 1.724e+03 1.133e+03 8.030e+02 6.680e+02 6.220e+02 5.560e+02
 4.040e+02 3.900e+02 3.790e+02 2.890e+02 2.780e+02 2.770e+02 2.000e+02
 1.830e+02 1.790e+02 1.420e+02 1.220e+02 1.180e+02 7.700e+01 7.500e+01
 7.300e+01 6.400e+01 6.300e+01 5.400e+01 5.200e+01 4.700e+01 3.900e+01
 2.900e+01 2.700e+01 2.500e+01 2.200e+01 2.000e+01 1.900e+01 1.700e+01
 1.300e+01 1.100e+01 8.000e+00 6.000e+00 5.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
12,936,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.3245554   6.40312433  6.63324976  6.70820379  7.
  7.07106781  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732
  7.81024981  7.8740077   8.1240387   8.24621105  8.30662346  8.48528099
  8.83176041  8.94427204  9.1651516   9.2736187   9.38083172  9.43398094
  9.69536018  9.84885788 10.04987526 10.09950447 12.64911079 15.13274574]","[2.304e+03 1.656e+03 1.100e+03 7.110e+02 5.870e+02 5.280e+02 4.510e+02
 3.280e+02 3.160e+02 3.080e+02 2.470e+02 2.340e+02 1.750e+02 1.630e+02
 1.590e+02 1.410e+02 1.320e+02 1.270e+02 1.260e+02 9.700e+01 9.600e+01
 9.400e+01 8.500e+01 8.000e+01 7.500e+01 6.200e+01 5.400e+01 5.200e+01
 4.900e+01 4.600e+01 4.400e+01 3.700e+01 3.600e+01 3.400e+01 2.900e+01
 2.800e+01 2.600e+01 2.400e+01 2.300e+01 1.800e+01 1.700e+01 1.600e+01
 1.500e+01 1.400e+01 1.300e+01 1.200e+01 1.100e+01 9.000e+00 7.000e+00
 6.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
13,14852,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.          7.07106781  7.28010988  7.34846926  7.48331499  7.54983425
  7.6157732   7.68114567  7.8740077   8.06225777  8.1240387   8.24621105
  8.77496433  9.21954441  9.43398094 10.04987526 10.19803905]","[2.304e+03 1.596e+03 7.690e+02 4.310e+02 3.460e+02 3.230e+02 2.910e+02
 2.170e+02 2.140e+02 2.130e+02 1.900e+02 1.870e+02 1.510e+02 1.410e+02
 1.350e+02 1.180e+02 1.140e+02 1.110e+02 1.100e+02 7.700e+01 7.500e+01
 7.400e+01 6.900e+01 6.600e+01 6.100e+01 5.900e+01 5.100e+01 4.900e+01
 4.500e+01 4.000e+01 3.600e+01 3.400e+01 2.800e+01 2.700e+01 2.100e+01
 1.800e+01 1.600e+01 1.500e+01 1.000e+01 8.000e+00 7.000e+00 6.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
14,22402,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  5.91608     6.          6.08276272  6.16441393  6.3245554
  6.40312433  6.63324976  6.70820379  7.          7.07106781  7.14142847
  7.21110249  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732
  7.81024981  7.8740077   8.06225777  8.1240387   8.24621105  8.30662346
  8.60232544  8.77496433  9.          9.21954441 10.44030666 11.
 11.04536057 11.18033981 11.3578167  13.9283886  15.65247631 25.31797791]","[2.304e+03 1.963e+03 1.577e+03 1.191e+03 1.064e+03 1.031e+03 9.060e+02
 6.820e+02 6.480e+02 6.250e+02 4.980e+02 4.830e+02 4.820e+02 3.580e+02
 3.360e+02 3.220e+02 2.700e+02 2.310e+02 2.190e+02 2.180e+02 1.460e+02
 1.410e+02 1.330e+02 1.210e+02 1.060e+02 1.040e+02 9.200e+01 8.800e+01
 8.300e+01 6.600e+01 5.700e+01 4.800e+01 4.200e+01 3.800e+01 3.600e+01
 3.500e+01 3.300e+01 2.900e+01 2.600e+01 2.500e+01 2.400e+01 2.300e+01
 2.200e+01 2.000e+01 1.800e+01 1.700e+01 1.500e+01 1.400e+01 1.300e+01
 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
15,17836,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  6.78233004  6.92820311  7.          7.21110249  7.28010988  7.34846926
  7.48331499  7.54983425  7.81024981  7.8740077   8.24621105  8.30662346
  8.36660004  8.48528099  8.54400349  8.77496433  8.83176041  8.94427204
  9.1651516   9.21954441  9.69536018 11.3578167  29.98332787]","[2.304e+03 2.031e+03 1.556e+03 1.158e+03 1.024e+03 9.730e+02 8.550e+02
 6.250e+02 5.990e+02 5.850e+02 4.660e+02 4.490e+02 3.270e+02 3.010e+02
 2.880e+02 2.280e+02 1.960e+02 1.880e+02 1.300e+02 1.240e+02 1.180e+02
 1.010e+02 8.800e+01 7.400e+01 7.200e+01 6.700e+01 5.100e+01 4.800e+01
 4.400e+01 4.000e+01 3.900e+01 3.800e+01 3.600e+01 3.500e+01 3.100e+01
 3.000e+01 2.800e+01 2.200e+01 2.100e+01 2.000e+01 1.900e+01 1.700e+01
 1.400e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00
 6.000e+00 4.000e+00 2.000e+00 1.000e+00]"
16,6423,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.35889912 4.47213602 4.5825758  4.69041586 4.89897966 5.
 5.09901953 5.38516474 5.47722578 5.74456263 5.83095169 6.
 6.08276272 6.16441393 6.3245554  6.40312433 6.63324976 6.70820379
 7.         7.07106781 7.21110249 7.28010988 7.34846926 7.48331499
 7.81024981 7.8740077  8.24621105 8.30662346 8.48528099 8.94427204
 9.21954441 9.48683262 9.64365101]","[2.304e+03 1.701e+03 1.208e+03 8.050e+02 6.810e+02 6.360e+02 5.330e+02
 3.600e+02 3.410e+02 3.360e+02 2.720e+02 2.620e+02 2.610e+02 1.800e+02
 1.540e+02 1.410e+02 1.100e+02 1.030e+02 1.000e+02 6.400e+01 6.000e+01
 5.000e+01 4.500e+01 4.200e+01 4.100e+01 3.900e+01 3.500e+01 3.400e+01
 2.800e+01 2.400e+01 2.100e+01 2.000e+01 1.800e+01 1.600e+01 1.400e+01
 1.200e+01 1.100e+01 1.000e+01 8.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
17,22719,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  5.91608     6.          6.08276272  6.16441393  6.3245554
  6.40312433  6.63324976  6.78233004  7.          7.21110249  7.28010988
  7.34846926  7.54983425  7.68114567  7.81024981  8.06225777  8.48528099
  9.1651516   9.69536018 10.19803905 13.15294647 14.89966488]","[2.304e+03 1.961e+03 1.435e+03 1.029e+03 8.800e+02 8.200e+02 7.130e+02
 4.980e+02 4.780e+02 4.580e+02 3.660e+02 3.390e+02 3.380e+02 2.210e+02
 1.930e+02 1.800e+02 1.430e+02 1.290e+02 1.220e+02 1.210e+02 7.200e+01
 6.500e+01 5.900e+01 4.900e+01 4.300e+01 4.200e+01 3.900e+01 3.800e+01
 3.600e+01 3.100e+01 2.700e+01 2.400e+01 2.300e+01 2.100e+01 2.000e+01
 1.400e+01 1.300e+01 1.200e+01 1.100e+01 9.000e+00 8.000e+00 7.000e+00
 6.000e+00 5.000e+00 4.000e+00 2.000e+00 1.000e+00]"
18,25166,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.38516474
 5.47722578 5.65685415 5.74456263 5.83095169 6.         6.16441393
 6.3245554  6.40312433 6.63324976 6.70820379 6.92820311 7.
 7.21110249 7.28010988 7.34846926 7.48331499 7.81024981 8.06225777
 8.24621105 8.30662346 8.60232544 8.77496433 9.05538559 9.21954441]","[2.304e+03 1.823e+03 1.231e+03 7.690e+02 6.140e+02 5.430e+02 4.550e+02
 2.860e+02 2.760e+02 2.700e+02 2.230e+02 2.170e+02 1.530e+02 1.440e+02
 1.390e+02 1.170e+02 1.080e+02 8.000e+01 7.900e+01 7.200e+01 6.500e+01
 5.900e+01 5.200e+01 5.000e+01 3.300e+01 3.100e+01 2.600e+01 2.200e+01
 2.100e+01 2.000e+01 1.900e+01 1.400e+01 1.300e+01 1.200e+01 1.000e+01
 9.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
19,5046,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.08276272  6.3245554   6.40312433  6.48074055
  6.63324976  6.70820379  6.78233004  6.92820311  7.          7.07106781
  7.28010988  7.81024981  7.8740077   8.1240387   8.24621105  8.36660004
  8.71779823  9.          9.21954441  9.43398094  9.64365101  9.79795933
 10.29563046 11.87434196]","[2.304e+03 1.673e+03 9.540e+02 6.000e+02 5.030e+02 4.610e+02 4.140e+02
 2.990e+02 2.900e+02 2.830e+02 2.190e+02 2.080e+02 2.060e+02 1.520e+02
 1.370e+02 1.320e+02 1.170e+02 1.030e+02 1.000e+02 9.900e+01 7.600e+01
 7.300e+01 7.000e+01 6.600e+01 5.800e+01 5.500e+01 5.400e+01 4.000e+01
 3.600e+01 3.500e+01 3.100e+01 2.800e+01 2.700e+01 2.600e+01 2.400e+01
 2.300e+01 1.700e+01 1.600e+01 1.500e+01 1.400e+01 1.200e+01 1.100e+01
 1.000e+01 9.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
20,19829,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379  6.92820311
  7.07106781  7.28010988  7.48331499  7.54983425  7.81024981  7.8740077
  8.06225777  8.24621105  8.60232544  9.          9.43398094 10.95445156]","[2.304e+03 1.861e+03 1.305e+03 8.810e+02 7.410e+02 6.960e+02 5.930e+02
 4.050e+02 3.840e+02 3.730e+02 2.990e+02 2.850e+02 2.830e+02 1.940e+02
 1.740e+02 1.680e+02 1.360e+02 1.210e+02 1.190e+02 7.100e+01 6.900e+01
 6.200e+01 5.800e+01 4.600e+01 4.300e+01 3.300e+01 2.900e+01 2.500e+01
 2.200e+01 2.000e+01 1.900e+01 1.600e+01 1.500e+01 1.400e+01 1.200e+01
 1.100e+01 9.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
