,old index,content 1,content 2
10,12030,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.63324976
  7.          7.07106781  7.21110249  7.28010988  8.06225777  8.24621105
  8.60232544 10.04987526 10.09950447 10.44030666]","[2.304e+03 1.803e+03 1.201e+03 8.150e+02 6.900e+02 6.410e+02 5.550e+02
 3.630e+02 3.540e+02 3.420e+02 2.550e+02 2.410e+02 2.400e+02 1.570e+02
 1.390e+02 1.330e+02 1.170e+02 9.700e+01 9.300e+01 5.900e+01 5.600e+01
 5.300e+01 4.500e+01 4.300e+01 3.800e+01 3.400e+01 3.100e+01 2.000e+01
 1.800e+01 1.500e+01 1.400e+01 1.200e+01 1.000e+01 8.000e+00 7.000e+00
 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
11,14523,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.74456263  5.83095169  6.          6.08276272
  6.3245554   6.40312433  6.63324976  6.70820379  7.          7.07106781
  7.28010988  7.48331499  7.6157732   7.81024981  8.24621105  8.48528099
  9.21954441  9.2736187   9.43398094 10.39230442 11.        ]","[2.304e+03 1.550e+03 7.960e+02 4.680e+02 3.510e+02 3.040e+02 2.460e+02
 1.690e+02 1.580e+02 1.550e+02 1.190e+02 1.100e+02 7.800e+01 7.000e+01
 6.600e+01 5.900e+01 5.600e+01 5.400e+01 3.900e+01 3.800e+01 3.700e+01
 3.600e+01 3.300e+01 3.100e+01 2.800e+01 2.700e+01 2.400e+01 2.000e+01
 1.800e+01 1.700e+01 1.400e+01 1.300e+01 1.100e+01 1.000e+01 9.000e+00
 8.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
12,828,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.35889912 4.47213602 4.5825758  4.69041586 4.89897966 5.
 5.09901953 5.38516474 5.47722578 5.65685415 5.74456263 6.
 6.08276272 6.16441393 6.3245554  6.40312433 6.63324976 6.70820379
 6.92820311 7.21110249 7.28010988 7.54983425 8.24621105 8.30662346]","[2.304e+03 1.550e+03 9.930e+02 6.900e+02 5.670e+02 5.280e+02 4.710e+02
 3.240e+02 3.140e+02 3.070e+02 2.410e+02 2.320e+02 2.310e+02 1.520e+02
 1.400e+02 1.330e+02 1.050e+02 9.500e+01 9.400e+01 5.900e+01 5.600e+01
 5.400e+01 4.100e+01 3.300e+01 3.000e+01 2.800e+01 1.600e+01 1.400e+01
 1.100e+01 9.000e+00 7.000e+00 6.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
13,1001,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.48074055  6.63324976
  6.70820379  6.78233004  6.92820311  7.07106781  7.14142847  7.28010988
  7.34846926  7.48331499  7.54983425  7.8740077   8.06225777  8.18535233
  8.24621105  8.48528099  9.21954441  9.48683262 10.2469511  11.18033981]","[2.304e+03 1.889e+03 1.367e+03 9.640e+02 8.300e+02 7.850e+02 7.050e+02
 5.020e+02 4.790e+02 4.660e+02 3.640e+02 3.510e+02 2.270e+02 2.100e+02
 2.040e+02 1.700e+02 1.510e+02 1.470e+02 1.030e+02 9.600e+01 9.100e+01
 8.100e+01 7.600e+01 5.800e+01 5.700e+01 5.000e+01 4.100e+01 3.600e+01
 3.500e+01 3.100e+01 2.600e+01 2.500e+01 2.300e+01 2.200e+01 2.100e+01
 1.700e+01 1.500e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00 7.000e+00
 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
14,20193,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  6.          6.08276272  6.16441393  6.3245554   6.40312433  6.63324976
  6.70820379  6.78233004  6.92820311  7.          7.07106781  7.21110249
  7.28010988  7.34846926  7.48331499  7.54983425  7.6157732   7.81024981
  7.8740077   8.06225777  8.24621105  8.54400349  8.71779823  8.94427204
  9.21954441  9.43398094  9.48683262  9.69536018 11.70469952 11.7473402
 14.76482296 15.62049961 15.65247631 17.20465088]","[2.304e+03 1.924e+03 1.354e+03 8.780e+02 7.580e+02 7.140e+02 6.250e+02
 4.440e+02 4.240e+02 4.170e+02 3.500e+02 3.370e+02 3.350e+02 2.580e+02
 2.440e+02 2.350e+02 1.980e+02 1.850e+02 1.760e+02 1.350e+02 1.330e+02
 1.300e+02 1.190e+02 1.140e+02 9.900e+01 9.600e+01 9.100e+01 7.800e+01
 7.200e+01 6.800e+01 5.900e+01 5.800e+01 5.700e+01 5.200e+01 5.000e+01
 4.500e+01 3.500e+01 3.400e+01 2.800e+01 2.500e+01 2.300e+01 2.200e+01
 2.100e+01 2.000e+01 1.700e+01 1.600e+01 1.500e+01 1.300e+01 1.200e+01
 9.000e+00 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
15,14507,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.69041586 4.89897966 5.         5.38516474 5.74456263
 5.83095169 6.         6.3245554  6.63324976 7.         7.21110249
 7.28010988 7.34846926 7.8740077  8.24621105 8.48528099 8.60232544]","[2.304e+03 1.443e+03 7.170e+02 4.030e+02 2.970e+02 2.600e+02 2.200e+02
 1.320e+02 1.240e+02 1.210e+02 9.100e+01 8.000e+01 5.400e+01 5.200e+01
 4.500e+01 4.100e+01 2.800e+01 2.000e+01 1.800e+01 1.500e+01 1.400e+01
 1.100e+01 9.000e+00 8.000e+00 7.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
16,4572,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.16441393  6.40312433  6.48074055  6.63324976  6.70820379  7.28010988
  7.48331499  7.54983425  7.81024981  7.8740077   8.06225777  8.24621105
  8.60232544  9.          9.21954441  9.43398094  9.64365101 12.08304596
 19.10497284]","[2.304e+03 1.913e+03 1.377e+03 9.050e+02 7.500e+02 6.910e+02 5.780e+02
 3.860e+02 3.660e+02 3.550e+02 2.680e+02 2.550e+02 1.780e+02 1.540e+02
 1.390e+02 9.600e+01 7.800e+01 7.700e+01 5.100e+01 4.700e+01 4.600e+01
 3.900e+01 3.500e+01 3.100e+01 3.000e+01 2.800e+01 2.700e+01 2.100e+01
 1.800e+01 1.700e+01 1.600e+01 1.500e+01 1.400e+01 1.200e+01 1.100e+01
 8.000e+00 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00
 1.000e+00]"
17,9032,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.19615221  5.38516474  5.47722578  5.65685415  5.74456263
  5.83095169  6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.63324976  6.70820379  6.78233004  6.92820311  7.          7.07106781
  7.21110249  7.28010988  7.48331499  7.54983425  7.6157732   7.81024981
  7.8740077   8.06225777  8.24621105  8.30662346  8.71779823  9.21954441
  9.2736187   9.48683262 10.19803905]","[2.304e+03 1.818e+03 1.227e+03 8.600e+02 7.490e+02 7.040e+02 6.420e+02
 4.860e+02 4.730e+02 4.630e+02 3.770e+02 3.510e+02 3.500e+02 2.590e+02
 2.330e+02 2.270e+02 2.030e+02 1.820e+02 1.740e+02 1.710e+02 1.180e+02
 1.140e+02 1.060e+02 9.000e+01 8.900e+01 7.600e+01 7.400e+01 7.300e+01
 6.400e+01 5.900e+01 5.800e+01 4.100e+01 3.900e+01 3.800e+01 3.100e+01
 2.900e+01 2.700e+01 1.900e+01 1.700e+01 1.500e+01 1.300e+01 1.200e+01
 1.100e+01 1.000e+01 8.000e+00 7.000e+00 6.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
18,19247,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169
  5.91608     6.          6.08276272  6.16441393  6.3245554   6.40312433
  6.48074055  6.55743837  6.63324976  6.70820379  6.92820311  7.
  7.07106781  7.28010988  7.34846926  7.48331499  7.54983425  7.81024981
  8.          8.06225777  8.24621105  8.30662346  8.94427204  9.
  9.1651516   9.21954441  9.43398094  9.64365101  9.69536018  9.84885788
 10.04987526 10.39230442 10.67707825 10.81665421 11.18033981 11.3578167
 12.16552544 12.44989967 14.79864883]","[2.304e+03 1.805e+03 1.231e+03 8.790e+02 7.630e+02 7.220e+02 6.490e+02
 4.940e+02 4.780e+02 4.720e+02 3.930e+02 3.840e+02 3.830e+02 3.030e+02
 2.800e+02 2.710e+02 2.260e+02 2.050e+02 1.970e+02 1.420e+02 1.400e+02
 1.340e+02 1.220e+02 1.160e+02 1.140e+02 1.030e+02 9.700e+01 9.400e+01
 8.300e+01 7.400e+01 7.300e+01 7.000e+01 6.000e+01 4.600e+01 4.500e+01
 4.200e+01 4.100e+01 3.700e+01 3.600e+01 3.500e+01 3.300e+01 3.100e+01
 3.000e+01 2.800e+01 2.100e+01 2.000e+01 1.900e+01 1.800e+01 1.600e+01
 1.500e+01 1.300e+01 1.200e+01 1.100e+01 1.000e+01 9.000e+00 8.000e+00
 7.000e+00 6.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
19,9574,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.63324976  6.70820379
  7.21110249  7.34846926  7.48331499  8.06225777  8.48528099  8.71779823
  9.21954441 10.19803905 17.11724281 17.57839584 20.09975052]","[2.304e+03 1.637e+03 8.340e+02 4.870e+02 3.760e+02 3.330e+02 2.980e+02
 1.800e+02 1.730e+02 1.640e+02 1.340e+02 1.300e+02 9.600e+01 8.900e+01
 8.300e+01 6.700e+01 6.300e+01 6.200e+01 4.200e+01 4.000e+01 3.800e+01
 3.500e+01 3.300e+01 3.200e+01 2.900e+01 2.500e+01 1.800e+01 1.700e+01
 1.600e+01 1.500e+01 1.300e+01 1.200e+01 1.100e+01 1.000e+01 8.000e+00
 7.000e+00 5.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
20,24247,"[0.         2.         2.23606801 2.82842708 3.         3.1622777
 3.46410155 3.60555124 3.7416575  4.         4.12310553 4.2426405
 4.47213602 4.5825758  4.69041586 4.89897966 5.         5.09901953
 5.38516474 5.65685415 5.74456263 6.16441393 6.3245554  6.63324976
 6.70820379 8.06225777]","[2.304e+03 1.815e+03 1.106e+03 5.950e+02 4.650e+02 4.080e+02 3.250e+02
 1.910e+02 1.750e+02 1.730e+02 1.090e+02 1.050e+02 6.200e+01 5.400e+01
 5.100e+01 4.000e+01 3.300e+01 3.100e+01 1.600e+01 1.500e+01 1.000e+01
 8.000e+00 6.000e+00 3.000e+00 2.000e+00 1.000e+00]"
21,13025,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.47722578  5.65685415  5.74456263  5.83095169  6.
  6.08276272  6.16441393  6.3245554   6.40312433  6.55743837  6.70820379
  7.          7.07106781  8.06225777  8.54400349  8.60232544  9.05538559
 10.19803905 17.72004509]","[2.304e+03 1.524e+03 8.940e+02 5.770e+02 4.530e+02 4.160e+02 3.460e+02
 2.320e+02 2.220e+02 2.180e+02 1.780e+02 1.710e+02 1.160e+02 1.060e+02
 9.900e+01 7.500e+01 6.400e+01 6.200e+01 4.300e+01 3.900e+01 3.600e+01
 3.100e+01 2.900e+01 2.400e+01 2.200e+01 1.900e+01 1.500e+01 1.400e+01
 1.300e+01 1.200e+01 1.100e+01 7.000e+00 6.000e+00 5.000e+00 4.000e+00
 3.000e+00 2.000e+00 1.000e+00]"
22,22643,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.47213602  4.5825758   4.69041586  4.89897966  5.          5.09901953
  5.38516474  5.74456263  5.83095169  6.          6.16441393  6.3245554
  6.63324976  6.70820379  7.          7.21110249  7.28010988 10.29563046]","[2.304e+03 1.831e+03 1.113e+03 6.100e+02 4.620e+02 4.080e+02 3.420e+02
 2.120e+02 2.020e+02 1.990e+02 1.500e+02 1.430e+02 1.010e+02 9.200e+01
 8.100e+01 6.500e+01 5.100e+01 4.700e+01 2.600e+01 1.800e+01 1.700e+01
 1.600e+01 1.400e+01 8.000e+00 7.000e+00 5.000e+00 4.000e+00 3.000e+00
 2.000e+00 1.000e+00]"
23,26368,"[ 0.          2.          2.23606801  2.82842708  3.          3.1622777
  3.46410155  3.60555124  3.7416575   4.          4.12310553  4.2426405
  4.35889912  4.47213602  4.5825758   4.69041586  4.89897966  5.
  5.09901953  5.38516474  5.65685415  5.74456263  6.          6.3245554
  6.40312433  7.          7.28010988  7.34846926  7.54983425  7.81024981
  8.          8.24621105  8.30662346  9.21954441  9.43398094  9.84885788
 10.04987526 10.19803905 10.81665421 11.18033981 15.26433754]","[2.304e+03 1.450e+03 7.620e+02 4.840e+02 3.890e+02 3.590e+02 3.110e+02
 1.920e+02 1.840e+02 1.780e+02 1.330e+02 1.260e+02 1.250e+02 9.600e+01
 9.200e+01 8.900e+01 7.900e+01 7.000e+01 6.700e+01 4.700e+01 4.500e+01
 4.000e+01 3.800e+01 3.000e+01 2.700e+01 2.600e+01 2.400e+01 2.300e+01
 2.100e+01 2.000e+01 1.900e+01 1.600e+01 1.400e+01 1.200e+01 1.000e+01
 8.000e+00 6.000e+00 4.000e+00 3.000e+00 2.000e+00 1.000e+00]"
